n_factors_true,n_factors_final,factor_match,n_true_items,n_weak_items,total_items,N,ratio,kmo_overall,meets_kmo_criterion,meets_ratio_criterion,precision,recall,n_iter
2,2,True,12,11,23,272,11.826086956521738,0.8151184797236747,True,True,1.0,0.9166666666666666,13
2,2,True,10,5,15,150,10.0,0.829648039978391,True,True,1.0,1.0,6
3,3,True,15,12,27,308,11.407407407407407,0.8115099816539133,True,True,1.0,1.0,13
3,3,True,12,12,24,177,7.375,0.7438814318949188,True,True,1.0,1.0,13
3,3,True,12,8,20,189,9.45,0.7407710514860337,True,True,1.0,0.9166666666666666,10
3,3,True,9,11,20,150,7.5,0.6229354127514621,True,True,1.0,0.7777777777777778,14
3,3,True,12,13,25,208,8.32,0.7557216764728293,True,True,1.0,1.0,14
3,3,True,18,6,24,191,7.958333333333333,0.8279769543193203,True,True,1.0,1.0,7
3,3,True,12,15,27,271,10.037037037037036,0.7704898380647269,True,True,1.0,1.0,16
3,3,True,15,13,28,280,10.0,0.792484866633425,True,True,1.0,1.0,14
3,3,True,15,15,30,294,9.8,0.7477991946122506,True,True,1.0,1.0,16
3,3,True,15,12,27,238,8.814814814814815,0.8016440738299482,True,True,1.0,1.0,13
2,2,True,10,11,21,171,8.142857142857142,0.8084463533089611,True,True,1.0,1.0,12
3,3,True,9,6,15,150,10.0,0.6788853020332328,True,True,1.0,1.0,7
2,2,True,8,9,17,150,8.823529411764707,0.7508272906546283,True,True,1.0,1.0,10
2,2,True,12,10,22,206,9.363636363636363,0.8274646441685592,True,True,1.0,1.0,11
3,3,True,18,9,27,307,11.37037037037037,0.8318475176923908,True,True,1.0,0.9444444444444444,11
3,3,True,12,14,26,249,9.576923076923077,0.7572560840634384,True,True,1.0,1.0,15
3,3,True,12,5,17,156,9.176470588235293,0.7541678770747904,True,True,1.0,1.0,6
3,3,True,12,7,19,150,7.894736842105263,0.7184584331931649,True,True,1.0,1.0,8
2,2,True,8,13,21,233,11.095238095238095,0.7781972794749005,True,True,1.0,0.875,15
2,2,True,8,9,17,150,8.823529411764707,0.7682953586224622,True,True,1.0,1.0,10
2,2,True,8,11,19,206,10.842105263157896,0.7320370640484686,True,True,1.0,1.0,12
3,3,True,9,15,24,184,7.666666666666667,0.6267954777655962,True,True,1.0,1.0,16
2,2,True,12,8,20,168,8.4,0.8157696110791238,True,True,1.0,1.0,9
2,2,True,8,15,23,255,11.08695652173913,0.7194084811386166,True,True,1.0,1.0,16
3,3,True,9,12,21,213,10.142857142857142,0.7007533970594754,True,True,1.0,1.0,13
3,3,True,15,13,28,237,8.464285714285714,0.7813369186756834,True,True,1.0,1.0,14
3,2,False,9,15,24,252,10.5,0.7206280459469928,True,True,1.0,0.6666666666666666,19
2,2,True,8,8,16,175,10.9375,0.7356346309805661,True,True,1.0,0.875,10
3,3,True,12,11,23,221,9.608695652173912,0.7166889342430499,True,True,1.0,1.0,12
2,2,True,12,13,25,240,9.6,0.8283091796425518,True,True,1.0,0.9166666666666666,15
3,3,True,15,13,28,331,11.821428571428571,0.7837323898187626,True,True,1.0,1.0,14
2,2,True,12,5,17,179,10.529411764705882,0.8399001993582512,True,True,1.0,1.0,6
2,2,True,6,11,17,192,11.294117647058824,0.6748175710918486,True,True,1.0,1.0,12
3,3,True,15,6,21,243,11.571428571428571,0.7734077804963655,True,True,1.0,0.9333333333333333,8
3,3,True,18,8,26,218,8.384615384615385,0.8271959498976473,True,True,1.0,1.0,9
3,3,True,12,11,23,202,8.782608695652174,0.7274924731250435,True,True,1.0,1.0,12
3,3,True,15,15,30,316,10.533333333333333,0.8152492096114555,True,True,1.0,1.0,16
2,2,True,6,12,18,150,8.333333333333334,0.6308774041841239,True,True,1.0,0.8333333333333334,14
3,3,True,18,6,24,257,10.708333333333334,0.8375364147947015,True,True,1.0,1.0,7
3,3,True,12,11,23,239,10.391304347826088,0.7568964388693683,True,True,1.0,1.0,12
3,3,True,9,13,22,203,9.227272727272727,0.6518763521904054,True,True,1.0,1.0,14
3,3,True,15,11,26,192,7.384615384615385,0.7928114091148208,True,True,1.0,1.0,12
3,3,True,18,11,29,269,9.275862068965518,0.8335994437144236,True,True,1.0,1.0,12
2,1,False,6,6,12,150,12.5,0.6328225327096697,True,True,1.0,0.5,10
3,3,True,15,10,25,251,10.04,0.7797066092912233,True,True,1.0,1.0,11
2,2,True,6,9,15,160,10.666666666666666,0.6746150531951376,True,True,1.0,1.0,10
2,2,True,8,10,18,204,11.333333333333334,0.7702390753419192,True,True,1.0,1.0,11
2,2,True,12,14,26,294,11.307692307692308,0.8288706903920119,True,True,1.0,1.0,15
2,2,True,6,13,19,178,9.368421052631579,0.6752508018814658,True,True,1.0,1.0,14
2,2,True,8,15,23,233,10.130434782608695,0.7585922222873037,True,True,1.0,1.0,16
3,3,True,9,15,24,248,10.333333333333334,0.6610938755834634,True,True,1.0,1.0,16
2,2,True,12,5,17,150,8.823529411764707,0.8592347832299686,True,True,1.0,0.8333333333333334,8
2,2,True,12,9,21,217,10.333333333333334,0.8525395636683303,True,True,1.0,0.9166666666666666,11
3,3,True,18,13,31,371,11.96774193548387,0.8359029226166117,True,True,1.0,1.0,14
2,2,True,8,7,15,150,10.0,0.7832672015726223,True,True,1.0,1.0,8
3,3,True,15,10,25,277,11.08,0.8185621443594112,True,True,1.0,1.0,11
2,2,True,8,9,17,150,8.823529411764707,0.6479993742687559,True,True,1.0,1.0,10
3,3,True,12,11,23,187,8.130434782608695,0.689751868478938,True,True,1.0,1.0,12
2,2,True,12,14,26,233,8.961538461538462,0.834827767882345,True,True,1.0,1.0,15
2,2,True,12,9,21,150,7.142857142857143,0.8323605782006338,True,True,1.0,1.0,10
3,3,True,15,11,26,222,8.538461538461538,0.7929663636144827,True,True,1.0,1.0,12
2,2,True,10,10,20,227,11.35,0.7809641710418157,True,True,1.0,0.9,12
3,3,True,15,5,20,237,11.85,0.8205586292713086,True,True,1.0,1.0,6
3,3,True,9,15,24,248,10.333333333333334,0.6678710183066429,True,True,1.0,1.0,16
2,2,True,6,14,20,150,7.5,0.6731765094184043,True,True,1.0,1.0,15
3,3,True,12,13,25,299,11.96,0.7738330925418411,True,True,1.0,1.0,14
3,3,True,18,11,29,341,11.758620689655173,0.8342513093754084,True,True,1.0,1.0,12
2,2,True,12,13,25,251,10.04,0.8013120098909762,True,True,1.0,1.0,14
2,2,True,10,10,20,162,8.1,0.786278481457308,True,True,1.0,1.0,11
3,3,True,9,9,18,214,11.88888888888889,0.7126914132822366,True,True,1.0,1.0,10
3,3,True,15,8,23,213,9.26086956521739,0.8265859858009926,True,True,1.0,1.0,9
3,3,True,9,8,17,192,11.294117647058824,0.666367761952004,True,True,1.0,1.0,9
2,2,True,8,8,16,151,9.4375,0.7323046726266622,True,True,1.0,1.0,9
3,3,True,18,10,28,227,8.107142857142858,0.8276146649356553,True,True,1.0,0.9444444444444444,12
2,2,True,10,6,16,150,9.375,0.765385161591625,True,True,1.0,1.0,7
2,2,True,12,10,22,221,10.045454545454545,0.8254758166532092,True,True,1.0,1.0,11
3,3,True,12,14,26,261,10.038461538461538,0.7515125945841062,True,True,1.0,1.0,15
3,2,False,9,14,23,211,9.173913043478262,0.6708527527097319,True,True,1.0,0.6666666666666666,18
2,2,True,6,13,19,164,8.631578947368421,0.6433037806907016,True,True,1.0,1.0,14
2,2,True,12,6,18,167,9.277777777777779,0.8341525981660449,True,True,1.0,0.8333333333333334,9
3,3,True,9,15,24,270,11.25,0.7110702185273882,True,True,1.0,1.0,16
2,2,True,8,14,22,194,8.818181818181818,0.7499838316965938,True,True,1.0,1.0,15
2,2,True,6,8,14,155,11.071428571428571,0.6558392122339818,True,True,1.0,1.0,9
2,2,True,12,8,20,210,10.5,0.8291137394553842,True,True,1.0,0.8333333333333334,11
2,2,True,10,9,19,202,10.631578947368421,0.8212803710157398,True,True,1.0,0.8,12
2,2,True,10,11,21,173,8.238095238095237,0.7720952762835176,True,True,1.0,1.0,12
2,2,True,10,10,20,205,10.25,0.8315543324569196,True,True,1.0,0.9,12
3,3,True,15,13,28,271,9.678571428571429,0.785807562145057,True,True,1.0,0.8666666666666667,16
3,3,True,9,6,15,150,10.0,0.6580251041222994,True,True,1.0,1.0,7
3,3,True,15,12,27,283,10.481481481481481,0.8057866256691886,True,True,1.0,1.0,13
2,2,True,8,14,22,192,8.727272727272727,0.755458640790664,True,True,1.0,1.0,15
3,3,True,12,10,22,240,10.909090909090908,0.7100471552934582,True,True,1.0,0.9166666666666666,12
2,2,True,10,5,15,170,11.333333333333334,0.7985238392961569,True,True,1.0,0.9,7
3,3,True,15,6,21,225,10.714285714285714,0.7880680813586151,True,True,1.0,1.0,7
3,3,True,18,14,32,305,9.53125,0.8489717991172744,True,True,1.0,1.0,15
2,2,True,10,7,17,182,10.705882352941176,0.7941461788283908,True,True,1.0,0.9,9
2,2,True,10,11,21,240,11.428571428571429,0.8360213263544444,True,True,1.0,1.0,12
3,3,True,12,10,22,197,8.954545454545455,0.7001866038040377,True,True,1.0,0.9166666666666666,12
2,2,True,6,9,15,150,10.0,0.7243200280666955,True,True,1.0,0.8333333333333334,11
2,2,True,8,13,21,170,8.095238095238095,0.7638194966195537,True,True,1.0,1.0,14
2,2,True,8,14,22,233,10.590909090909092,0.733179024578979,True,True,1.0,1.0,15
3,2,False,9,13,22,245,11.136363636363637,0.6517062964821456,True,True,1.0,0.6666666666666666,17
2,2,True,10,10,20,151,7.55,0.7321535238945498,True,True,1.0,0.8,13
2,2,True,8,7,15,150,10.0,0.7431231014625452,True,True,1.0,1.0,8
3,3,True,12,5,17,157,9.235294117647058,0.7135493812609814,True,True,1.0,1.0,6
2,2,True,8,12,20,194,9.7,0.7244556451651752,True,True,1.0,1.0,13
2,2,True,8,13,21,168,8.0,0.7111962142607345,True,True,1.0,1.0,14
2,2,True,10,9,19,193,10.157894736842104,0.7970149630112687,True,True,1.0,0.9,11
3,3,True,18,13,31,248,8.0,0.801411254909517,True,True,1.0,1.0,14
2,2,True,6,13,19,150,7.894736842105263,0.6931841513095324,True,True,1.0,1.0,14
2,2,True,8,7,15,150,10.0,0.7271447726258763,True,True,1.0,1.0,8
2,2,True,6,9,15,150,10.0,0.683944340514938,True,True,1.0,1.0,10
2,1,False,6,10,16,158,9.875,0.6429937727219663,True,True,1.0,0.5,14
3,3,True,18,5,23,205,8.91304347826087,0.8241591960838686,True,True,1.0,1.0,6
3,3,True,15,11,26,218,8.384615384615385,0.7940521028782167,True,True,1.0,1.0,12
3,3,True,15,15,30,342,11.4,0.7807022863789967,True,True,1.0,1.0,16
2,2,True,10,8,18,211,11.722222222222221,0.798437827484921,True,True,1.0,1.0,9
2,2,True,12,8,20,162,8.1,0.8297593634199206,True,True,1.0,1.0,9
2,2,True,8,13,21,227,10.80952380952381,0.7355106442675504,True,True,1.0,0.875,15
3,3,True,9,5,14,155,11.071428571428571,0.5965315186717313,False,True,1.0,1.0,6
2,2,True,12,15,27,310,11.481481481481481,0.8567029630621774,True,True,1.0,1.0,16
3,3,True,15,5,20,150,7.5,0.8091892316209018,True,True,1.0,1.0,6
2,2,True,12,12,24,282,11.75,0.8283853692930252,True,True,1.0,1.0,13
2,2,True,10,6,16,150,9.375,0.790446849115776,True,True,1.0,0.9,8
3,3,True,12,14,26,266,10.23076923076923,0.738329063119422,True,True,1.0,1.0,15
3,3,True,12,7,19,203,10.68421052631579,0.7333445191468292,True,True,1.0,1.0,8
3,3,True,9,12,21,204,9.714285714285714,0.6904121242141718,True,True,1.0,1.0,13
3,3,True,15,11,26,214,8.23076923076923,0.8226450138537683,True,True,1.0,1.0,12
3,3,True,15,12,27,260,9.62962962962963,0.76849905405597,True,True,1.0,0.8666666666666667,15
3,3,True,9,9,18,191,10.61111111111111,0.704400753141571,True,True,1.0,1.0,10
2,2,True,8,9,17,202,11.882352941176471,0.7864320544261512,True,True,1.0,1.0,10
2,2,True,10,14,24,196,8.166666666666666,0.7593855203605547,True,True,1.0,1.0,15
2,2,True,10,6,16,150,9.375,0.7974616089855762,True,True,1.0,1.0,7
2,2,True,6,8,14,158,11.285714285714286,0.6866156320030762,True,True,1.0,1.0,9
3,3,True,15,5,20,225,11.25,0.8117646609589748,True,True,1.0,1.0,6
3,3,True,12,11,23,267,11.608695652173912,0.7651130837193125,True,True,1.0,1.0,12
2,2,True,8,11,19,217,11.421052631578947,0.7763194893283762,True,True,1.0,1.0,12
2,2,True,8,5,13,150,11.538461538461538,0.7679858757516894,True,True,1.0,1.0,6
3,3,True,18,10,28,220,7.857142857142857,0.829077781944517,True,True,1.0,1.0,11
2,2,True,12,5,17,150,8.823529411764707,0.8309847092388921,True,True,1.0,1.0,6
2,2,True,8,5,13,150,11.538461538461538,0.7610729176044725,True,True,1.0,1.0,6
2,2,True,10,6,16,150,9.375,0.8012416496007426,True,True,1.0,1.0,7
3,3,True,15,13,28,266,9.5,0.7756362989045539,True,True,1.0,1.0,14
3,3,True,18,9,27,279,10.333333333333334,0.8428491982978028,True,True,1.0,1.0,10
3,3,True,18,15,33,266,8.06060606060606,0.816844552789999,True,True,1.0,0.9444444444444444,17
2,2,True,10,15,25,197,7.88,0.76695638626634,True,True,1.0,0.9,17
2,2,True,6,5,11,150,13.636363636363637,0.6459978632285157,True,True,1.0,1.0,6
2,2,True,6,6,12,150,12.5,0.6899820087134831,True,True,1.0,1.0,7
2,2,True,8,10,18,203,11.277777777777779,0.7255864553206568,True,True,1.0,1.0,11
3,3,True,15,8,23,246,10.695652173913043,0.828017977726586,True,True,1.0,1.0,9
3,2,False,9,11,20,225,11.25,0.7245086309302776,True,True,1.0,0.6666666666666666,15
3,2,False,9,11,20,190,9.5,0.6604871853623644,True,True,1.0,0.6666666666666666,15
3,3,True,15,7,22,254,11.545454545454545,0.7884343351671705,True,True,1.0,0.9333333333333333,9
3,3,True,12,12,24,210,8.75,0.7662922684882932,True,True,1.0,1.0,13
3,3,True,18,11,29,291,10.03448275862069,0.8360104687225542,True,True,1.0,1.0,12
2,2,True,10,11,21,150,7.142857142857143,0.7062364197737384,True,True,1.0,0.7,15
3,3,True,18,11,29,210,7.241379310344827,0.8050280015186808,True,True,1.0,0.9444444444444444,13
3,3,True,9,13,22,206,9.363636363636363,0.6567218676530798,True,True,1.0,0.7777777777777778,16
3,3,True,9,7,16,150,9.375,0.661625942158883,True,True,1.0,1.0,8
2,2,True,12,15,27,295,10.925925925925926,0.824535288157726,True,True,1.0,1.0,16
3,3,True,18,9,27,246,9.11111111111111,0.8352737087645098,True,True,1.0,1.0,10
2,2,True,10,14,24,275,11.458333333333334,0.8406070697344726,True,True,1.0,1.0,15
3,3,True,12,8,20,223,11.15,0.7356762226873478,True,True,1.0,1.0,9
3,3,True,15,14,29,260,8.96551724137931,0.7943395774900369,True,True,1.0,1.0,15
2,2,True,12,10,22,240,10.909090909090908,0.8609532617839941,True,True,1.0,1.0,11
2,2,True,10,10,20,184,9.2,0.7834519683312249,True,True,1.0,1.0,11
3,3,True,9,12,21,222,10.571428571428571,0.6636269154178259,True,True,1.0,1.0,13
2,2,True,10,8,18,196,10.88888888888889,0.7944966243906844,True,True,1.0,1.0,9
3,3,True,18,10,28,238,8.5,0.8347762391206164,True,True,1.0,1.0,11
3,3,True,12,7,19,157,8.263157894736842,0.7367471580935797,True,True,1.0,0.9166666666666666,9
2,2,True,10,8,18,206,11.444444444444445,0.8326776315575957,True,True,1.0,1.0,9
3,3,True,12,8,20,221,11.05,0.7557209759642151,True,True,1.0,1.0,9
3,3,True,9,9,18,199,11.055555555555555,0.6655310057756719,True,True,1.0,1.0,10
3,3,True,15,6,21,235,11.19047619047619,0.8360841862033979,True,True,1.0,1.0,7
2,2,True,8,9,17,150,8.823529411764707,0.6873038539887317,True,True,1.0,1.0,10
3,3,True,9,7,16,151,9.4375,0.6121639161996009,True,True,1.0,1.0,8
2,2,True,8,5,13,150,11.538461538461538,0.6867284590959891,True,True,1.0,0.75,8
3,3,True,12,5,17,170,10.0,0.7325357970195993,True,True,1.0,1.0,6
2,2,True,8,14,22,177,8.045454545454545,0.7493822337937235,True,True,1.0,1.0,15
3,3,True,15,14,29,314,10.827586206896552,0.7993286922957783,True,True,1.0,1.0,15
3,3,True,18,14,32,381,11.90625,0.8528571887135884,True,True,1.0,1.0,15
2,2,True,12,14,26,237,9.115384615384615,0.847984297386258,True,True,1.0,1.0,15
3,3,True,9,11,20,206,10.3,0.6766947444037597,True,True,1.0,1.0,12
3,3,True,15,11,26,289,11.115384615384615,0.794317723013733,True,True,1.0,0.9333333333333333,13
2,2,True,10,15,25,193,7.72,0.7538874354836163,True,True,1.0,1.0,16
3,3,True,15,7,22,243,11.045454545454545,0.8142246977703933,True,True,1.0,1.0,8
3,3,True,18,10,28,237,8.464285714285714,0.8113709660364478,True,True,1.0,1.0,11
3,3,True,12,9,21,243,11.571428571428571,0.7179331102641429,True,True,1.0,1.0,10
2,2,True,8,15,23,225,9.782608695652174,0.7621138790400357,True,True,1.0,1.0,16
2,2,True,12,9,21,192,9.142857142857142,0.794811422678218,True,True,1.0,0.9166666666666666,11
2,2,True,8,5,13,150,11.538461538461538,0.7671821976775343,True,True,1.0,0.875,7
3,3,True,18,8,26,186,7.153846153846154,0.8309060495721713,True,True,1.0,1.0,9
2,2,True,12,9,21,201,9.571428571428571,0.8135359247451132,True,True,1.0,1.0,10
3,3,True,15,8,23,195,8.478260869565217,0.806066857345276,True,True,1.0,1.0,9
3,3,True,18,9,27,299,11.074074074074074,0.8201470265729794,True,True,1.0,0.8888888888888888,12
2,2,True,10,15,25,277,11.08,0.8093361552469024,True,True,1.0,1.0,16
2,2,True,12,10,22,214,9.727272727272727,0.8119582709753748,True,True,1.0,1.0,11
2,2,True,12,6,18,156,8.666666666666666,0.8283633367943875,True,True,1.0,1.0,7
3,3,True,15,13,28,220,7.857142857142857,0.7637937831671607,True,True,1.0,1.0,14
2,2,True,10,15,25,181,7.24,0.8002070459942606,True,True,1.0,1.0,16
3,3,True,15,13,28,294,10.5,0.784525433491672,True,True,1.0,0.9333333333333333,15
2,1,False,8,7,15,151,10.066666666666666,0.6849627757071609,True,True,1.0,0.5,12
2,2,True,10,14,24,177,7.375,0.7467390662359058,True,True,1.0,0.8,17
2,2,True,8,14,22,239,10.863636363636363,0.7374830691225163,True,True,1.0,1.0,15
2,2,True,12,12,24,186,7.75,0.7773512515283268,True,True,1.0,1.0,13
3,3,True,15,9,24,185,7.708333333333333,0.7740742093686165,True,True,1.0,1.0,10
3,3,True,12,14,26,283,10.884615384615385,0.7305482384448495,True,True,1.0,1.0,15
3,3,True,18,11,29,239,8.241379310344827,0.8342721292087413,True,True,1.0,1.0,12
2,2,True,6,10,16,172,10.75,0.6956016794324742,True,True,1.0,1.0,11
3,3,True,18,12,30,355,11.833333333333334,0.8499111246404119,True,True,1.0,0.9444444444444444,14
2,2,True,10,5,15,166,11.066666666666666,0.8619965422014011,True,True,1.0,1.0,6
2,2,True,10,10,20,231,11.55,0.7977453530834758,True,True,1.0,0.8,13
3,3,True,9,13,22,216,9.818181818181818,0.6286297461124084,True,True,1.0,0.8888888888888888,15
3,3,True,12,15,27,242,8.962962962962964,0.7553654882761371,True,True,1.0,1.0,16
3,3,True,15,15,30,326,10.866666666666667,0.7848071592157876,True,True,1.0,0.9333333333333333,17
2,2,True,12,14,26,200,7.6923076923076925,0.8189019885311323,True,True,1.0,1.0,15
2,2,True,12,7,19,150,7.894736842105263,0.8464834500785504,True,True,1.0,1.0,8
2,2,True,12,5,17,150,8.823529411764707,0.8513101485894753,True,True,1.0,0.9166666666666666,7
2,2,True,12,12,24,249,10.375,0.8445007021476487,True,True,1.0,1.0,13
3,3,True,9,8,17,190,11.176470588235293,0.6290173048309259,True,True,1.0,1.0,9
2,2,True,8,11,19,150,7.894736842105263,0.7752988843221605,True,True,1.0,1.0,12
2,2,True,10,13,23,258,11.217391304347826,0.7930515708192317,True,True,1.0,1.0,14
2,2,True,12,9,21,182,8.666666666666666,0.8149293102228395,True,True,1.0,1.0,10
3,3,True,9,15,24,217,9.041666666666666,0.638243957794641,True,True,1.0,1.0,16
2,2,True,8,13,21,218,10.380952380952381,0.7366234648040993,True,True,1.0,1.0,14
3,3,True,15,10,25,187,7.48,0.7438800611774141,True,True,1.0,0.9333333333333333,12
3,3,True,12,6,18,172,9.555555555555555,0.6900583439220657,True,True,1.0,0.9166666666666666,8
3,3,True,15,15,30,237,7.9,0.7756471976632195,True,True,1.0,0.8666666666666667,18
3,3,True,15,6,21,199,9.476190476190476,0.8130410882275514,True,True,1.0,0.9333333333333333,8
3,3,True,12,7,19,165,8.68421052631579,0.7572100837728413,True,True,1.0,1.0,8
3,3,True,18,7,25,239,9.56,0.8638861708818372,True,True,1.0,1.0,8
3,3,True,12,14,26,219,8.423076923076923,0.7749195822452751,True,True,0.9230769230769231,1.0,14
2,2,True,12,5,17,150,8.823529411764707,0.8523344202859445,True,True,1.0,1.0,6
3,1,False,9,12,21,158,7.523809523809524,0.6224331518649002,True,True,1.0,0.3333333333333333,19
3,3,True,9,13,22,254,11.545454545454545,0.6840906365756626,True,True,1.0,1.0,14
3,3,True,9,15,24,266,11.083333333333334,0.7436226370516484,True,True,1.0,1.0,16
3,3,True,9,6,15,150,10.0,0.6582998891692567,True,True,1.0,0.8888888888888888,8
3,3,True,9,14,23,249,10.826086956521738,0.6775528450116806,True,True,1.0,1.0,15
2,2,True,8,9,17,176,10.352941176470589,0.7486455177469342,True,True,1.0,1.0,10
3,3,True,15,10,25,278,11.12,0.7854987119030374,True,True,1.0,0.9333333333333333,12
2,2,True,12,11,23,232,10.08695652173913,0.8414273546812586,True,True,1.0,1.0,12
2,2,True,6,5,11,150,13.636363636363637,0.6791626188468329,True,True,1.0,0.8333333333333334,7
2,2,True,6,13,19,197,10.368421052631579,0.6638487096010459,True,True,1.0,1.0,14
2,2,True,8,11,19,197,10.368421052631579,0.7717465470433833,True,True,1.0,1.0,12
2,2,True,12,5,17,150,8.823529411764707,0.7720249480963993,True,True,1.0,0.75,9
2,2,True,12,9,21,211,10.047619047619047,0.8353586455602154,True,True,1.0,1.0,10
3,3,True,18,10,28,277,9.892857142857142,0.857895674168317,True,True,1.0,1.0,11
3,3,True,18,14,32,383,11.96875,0.8483594109049543,True,True,1.0,1.0,15
3,3,True,15,10,25,228,9.12,0.7716853398069774,True,True,1.0,1.0,11
3,3,True,12,6,18,150,8.333333333333334,0.6930071767423618,True,True,0.9230769230769231,1.0,6
3,3,True,18,5,23,202,8.782608695652174,0.8487610978127395,True,True,1.0,1.0,6
2,2,True,10,8,18,213,11.833333333333334,0.8104818055834527,True,True,1.0,1.0,9
3,3,True,15,12,27,229,8.481481481481481,0.7789471882091454,True,True,1.0,1.0,13
3,3,True,12,5,17,167,9.823529411764707,0.7271493446795434,True,True,1.0,1.0,6
3,3,True,15,10,25,283,11.32,0.8423257505321041,True,True,1.0,1.0,11
3,3,True,9,15,24,187,7.791666666666667,0.6501450034787303,True,True,1.0,1.0,16
2,2,True,10,14,24,268,11.166666666666666,0.7923180332584674,True,True,1.0,1.0,15
3,2,False,9,7,16,150,9.375,0.6507333780562901,True,True,1.0,0.6666666666666666,11
3,3,True,9,9,18,150,8.333333333333334,0.633068169627746,True,True,1.0,1.0,10
2,2,True,10,13,23,181,7.869565217391305,0.803140075832787,True,True,1.0,1.0,14
2,2,True,8,15,23,171,7.434782608695652,0.7193819258954991,True,True,1.0,1.0,16
3,2,False,9,15,24,232,9.666666666666666,0.6408522206747436,True,True,1.0,0.6666666666666666,19
2,2,True,8,11,19,193,10.157894736842104,0.8051453443731608,True,True,1.0,1.0,12
2,2,True,12,8,20,213,10.65,0.8414824456189577,True,True,1.0,0.9166666666666666,10
2,2,True,8,8,16,175,10.9375,0.7128511894921902,True,True,1.0,1.0,9
2,1,False,6,7,13,150,11.538461538461538,0.6675023090224258,True,True,1.0,0.5,11
2,2,True,12,13,25,201,8.04,0.8300991387801708,True,True,1.0,1.0,14
3,3,True,18,5,23,234,10.173913043478262,0.8420719781055749,True,True,1.0,1.0,6
2,2,True,10,6,16,190,11.875,0.8294354015211218,True,True,1.0,0.9,8
3,3,True,12,13,25,206,8.24,0.740998580144122,True,True,1.0,0.9166666666666666,15
3,3,True,12,15,27,281,10.407407407407407,0.7484910943065132,True,True,1.0,1.0,16
3,3,True,12,13,25,257,10.28,0.7465711087393917,True,True,1.0,0.8333333333333334,16
3,3,True,18,13,31,241,7.774193548387097,0.8259152172981102,True,True,1.0,1.0,14
2,2,True,12,10,22,259,11.772727272727273,0.8346505301376169,True,True,1.0,1.0,11
2,2,True,6,12,18,150,8.333333333333334,0.6379044673502802,True,True,1.0,0.8333333333333334,14
2,2,True,8,6,14,150,10.714285714285714,0.7424749837091398,True,True,1.0,1.0,7
3,3,True,9,5,14,163,11.642857142857142,0.6381961043465525,True,True,1.0,0.8888888888888888,7
2,2,True,8,14,22,198,9.0,0.7284117685691687,True,True,1.0,0.75,17
2,2,True,10,9,19,228,12.0,0.8177354375015172,True,True,1.0,1.0,10
3,3,True,18,15,33,374,11.333333333333334,0.8631388474024695,True,True,1.0,1.0,16
2,2,True,10,10,20,169,8.45,0.7868706888510648,True,True,1.0,1.0,11
2,2,True,12,15,27,322,11.925925925925926,0.850994583041056,True,True,1.0,1.0,16
2,2,True,6,6,12,150,12.5,0.675886029234342,True,True,1.0,1.0,7
3,3,True,12,9,21,200,9.523809523809524,0.7344076465458953,True,True,1.0,1.0,10
2,2,True,10,7,17,152,8.941176470588236,0.7960744983852523,True,True,1.0,0.9,9
3,3,True,12,11,23,180,7.826086956521739,0.6953455509698165,True,True,1.0,0.9166666666666666,13
3,3,True,12,13,25,289,11.56,0.7554360481197305,True,True,1.0,0.9166666666666666,15
2,2,True,6,15,21,236,11.238095238095237,0.6757622013974234,True,True,1.0,1.0,16
3,3,True,12,7,19,178,9.368421052631579,0.7568084063782021,True,True,1.0,1.0,8
2,2,True,6,10,16,150,9.375,0.6650645706144607,True,True,1.0,1.0,11
2,2,True,6,15,21,218,10.380952380952381,0.6962189630867501,True,True,1.0,1.0,16
3,3,True,9,12,21,241,11.476190476190476,0.6831667202612759,True,True,1.0,1.0,13
2,2,True,6,8,14,150,10.714285714285714,0.6632674742552999,True,True,1.0,1.0,9
2,1,False,6,12,18,150,8.333333333333334,0.6297722858309993,True,True,1.0,0.5,16
3,3,True,9,10,19,166,8.736842105263158,0.6327895158173834,True,True,1.0,0.8888888888888888,12
3,3,True,15,5,20,230,11.5,0.8357065194192778,True,True,1.0,1.0,6
3,3,True,12,7,19,212,11.157894736842104,0.7432815865259647,True,True,1.0,0.9166666666666666,9
2,2,True,12,10,22,194,8.818181818181818,0.8365792770001722,True,True,1.0,1.0,11
3,3,True,15,10,25,221,8.84,0.7724287127108247,True,True,1.0,1.0,11
2,2,True,12,5,17,150,8.823529411764707,0.830143158084571,True,True,1.0,1.0,6
2,2,True,6,9,15,170,11.333333333333334,0.693915199719642,True,True,1.0,1.0,10
2,2,True,8,11,19,179,9.421052631578947,0.7176384555133899,True,True,1.0,1.0,12
2,2,True,12,14,26,249,9.576923076923077,0.8472896156289055,True,True,1.0,1.0,15
2,2,True,6,12,18,189,10.5,0.6603797828362905,True,True,1.0,1.0,13
2,2,True,6,10,16,150,9.375,0.6834706146476295,True,True,1.0,1.0,11
2,2,True,10,7,17,167,9.823529411764707,0.7787362640937036,True,True,1.0,0.9,9
3,3,True,18,7,25,194,7.76,0.8442536340828918,True,True,1.0,1.0,8
2,2,True,12,12,24,204,8.5,0.801837468225042,True,True,1.0,1.0,13
2,2,True,10,13,23,173,7.521739130434782,0.7757020262899086,True,True,1.0,0.9,15
3,3,True,15,6,21,250,11.904761904761905,0.8350329619191917,True,True,1.0,1.0,7
